,id,name,beginYear,endYear,description,countries
2457,d3c18737-5bab-487d-b816-0bae8a1248d4,2021 Event 51,2021,2021,"August 9: The Intergovernmental Panel on Climate Change releases the first part of its Sixth Assessment Report, which concludes that the effects of human-caused climate change are now ""widespread, rapid, and intensifying"".",[]
2458,d3c36aaf-cc25-4627-9738-90bc1d05a934,2010 Event 13,2010,2010,A military crackdown occurs in Thailand.,[]
2459,d3ce0ae3-2a1f-4ed6-82bc-ad74aaef3e7c,1970 Event 6,1970,1970,April 1: U.S. President Richard M. Nixon signs Public Health Cigarette Smoking Act.,[]
2460,d3d69b1b-22a3-4313-a3c6-bae14f124e90,1959 Event 8,1959,1959,"August 21: Admission of Hawaii, the 50th state, into the United States.",[]
2461,d40e9154-eed3-4eda-978c-9ef361976a57,1970 Event 16,1970,1970,September 28: Death of Egyptian President Gamal Abdel Nasser.,[]
2462,d4336328-ebd2-4bb2-9f84-dce119563a71,1829 Event 1,1829,1829,First electric motor built.,[]
2463,d43b0765-6ccc-4f76-a74e-dbeceb5eb81a,1894 Event 1,1894,1894,"1894–1895: After the First Sino-Japanese War, China cedes Taiwan to Japan and grants Japan a free hand in Korea.",[]
2464,d43da3f0-c360-4646-be2b-f9116a90ebd9,2016 Event 35,2016,2016,An outbreak of the Zika virus is linked to a cluster of cases of microcephaly.,[]
2465,d489d560-102e-4068-99ef-f26903722d47,1610 Event 1,1610,1610,"1610: Panembahan Seda ing Krapyak of Mataram in Central Java attacks Surabaya, a major power on the north coast.",[]
2466,d4a8e9e1-836c-4650-b8b6-cb5bd0a002df,1477 Event 1,1477,1477,"1474–1477: Burgundy Wars of France, Switzerland, Lorraine and Sigismund II of Habsburg against the Charles the Bold, Duke of Burgundy.",[]
2467,d4b933f8-9281-4734-ab7b-57275e520eb2,1641 Event 1,1641,1641,1641: The Irish Rebellion.,[]
2468,d4ceed05-a127-4cd8-8447-98438a6a00be,1598 Event 1,1598,1598,"1598: The province of Santa Fe de Nuevo México is established in Northern New Spain. The region would later become a territory of Mexico, the New Mexico Territory in the United States, and the US State of New Mexico.",[]
2469,d4e3160e-4e04-4277-b8ae-bccec5268a07,1987 Event 19,1987,1987,"December 20: The passenger ferry MV Doña Paz sinks after colliding with the oil tanker MT Vector 1 in the Tablas Strait in the Philippines, killing an estimated 4,000 people (history's worst peacetime maritime disaster).",[]
2470,d4f5bdf7-a0a0-4e31-9fe1-43698af32203,1999 Event 22,1999,1999,December 20: The sovereignty of Macau is transferred from the Portuguese Republic to the People's Republic of China after 442 years of Portuguese settlement.,[]
2471,d5203874-67f9-46a9-ae7c-138b8967de7d,1571 Event 1,1571,1571,"1571: Crimean Tatars attack and sack Moscow, burning everything but the Kremlin.",[]
2472,d5228797-dd50-4d10-915b-214cc49e88ab,1964 Event 3,1964,1964,March 31 – April 1: A coup d'état establishes a military dictatorship in Brazil.,[]
2473,d543fa50-a40b-43c4-8e3f-b7c846c1245b,1969 Event 9,1969,1969,September 1: Muammar Gaddafi overthrows King Idris of Libya in a Coup d'état and establishes the Libyan Arab Republic.,[]
2474,d5af79ff-28c5-4bb9-8f20-9843a8df3720,2021 Event 33,2021,2021,"April 24: Following an international search and rescue effort, the Indonesian navy reports the sinking of KRI Nanggala with 53 crew members, the largest loss of life aboard a submarine since 2003.","[{'id': '66c70dc6-754c-4efc-b804-0c65eca6a305', 'name': 'Indonesia'}]"
2475,d5b5e43d-b505-4008-ae67-b34e5c759752,2018 Event 31,2018,2018,"Four people are poisoned, one to death, in Salisbury and Amesbury, England in a suspected Russian assassination attempt. The British government responds by leading the international expulsion of 153 Russian diplomats.",[]
2476,d5b8c532-1465-46a9-b872-a5f89a30a25d,1918 Event 5,1918,1918,March 25: Belarus declares independence from Russia.,[]
2477,d5fb57c7-728a-4d22-aaba-91e3721a1ed9,1668 Event 1,1668,1668,1667–1668: The War of Devolution; France invades the Netherlands. The Peace of Aix-la-Chapelle (1668) brings this to a halt.,[]
2478,d608dd4a-b0a5-42f7-9944-47614334abef,1430 Event 1,1430,1430,1430: Rajah Lontok and Dayang Kalangitan become co-regent rulers of the ancient kingdom of Tondo.,[]
2479,d629085a-00d7-4d07-bba2-6229f65709c9,1960 Event 8,1960,1960,"An earthquake in Valdivia, Chile of magnitude 9.4 to 9.6, the highest ever recorded, causes 1,000 to 6,000 deaths.",[]
2480,d64aff54-3ce2-4188-8411-76ec8ead13d3,1986 Event 4,1986,1986,February 22 – 25: End of dictatorship of Ferdinand Marcos in the Philippines.,[]
2481,d6693928-a5f8-45c3-9efe-da3a91b855b2,1836 Event 1,1836,1836,"1836–1839: War of the Confederation begins between Chile and the Peru-Bolivian Confederation, ending with Chilean victory.",[]
2482,d678da0c-01ac-4b71-98ff-cd8e2ccfd0f1,1469 Event 1,1469,1469,"1469: Birth of Guru Nanak Dev. Beside followers of Sikhism, Guru Nanak is revered by Hindus and Muslim Sufis across the Indian subcontinent.",[]
2483,d6a3412b-97ca-427a-83c3-6d4e6be52efc,1855 Event 1,1855,1855,Bessemer process enables steel to be mass-produced.,[]
2484,d6aaf87b-9166-40ed-8c5e-f5f8de6a9736,1978 Event 18,1978,1978,December 25: The Cambodian-Vietnamese War begins.,[]
2485,d6ab24d5-da41-4f63-ad0a-052c4554a95b,1772 Event 1,1772,1772,1768–1772: War of the Bar Confederation.,[]
2486,d6d6c83d-ac81-4669-88a4-865480ad8366,1456 Event 1,1456,1456,"1456: Girishawardhana, styled Brawijaya III, becomes ruler of Majapahit.&#91;11&#93;",[]
2487,d7359c27-cf39-4500-8311-bb95385c8254,1479 Event 1,1479,1479,"1479: Battle of Breadfield, Matthias Corvinus of Hungary defeated the Turks.",[]
2488,d735f2fb-0fd9-491a-9f5a-cde77758f847,1981 Event 1,1981,1981,January 17: Martial Law is lifted in the Philippines.,[]
2489,d75fe428-20b0-46f6-a02b-3e340307d25d,1425 Event 1,1425,1425,1425: Catholic University of Leuven (Belgium) founded by Pope Martin V.,[]
2490,d7ba3bfb-4918-46f3-9f4b-0c0e1b566647,2021 Event 19,2021,2021,"March 20: Turkish President Recep Tayyip Erdoğan announces his country's withdrawal from the Istanbul Convention, the first country to do so.",[]
2491,d7d51d60-7479-4f5d-9719-8b78356e1fe1,1800 Event 1,1800,1800,1798–1800: The Quasi-War is fought between the United States and France.,[]
2492,d7f50cc4-aa6f-4e68-a4ef-11624914e3ff,2010 Event 6,2010,2010,May 10: Benigno Aquino III is elected as the 15th President of the Philippines.,[]
2493,d7fdf094-b0b6-4475-86c6-7c0d8b1063ba,1972 Event 3,1972,1972,February 21 – 28: U.S. President Richard M. Nixon makes an unprecedented 8-day visit to the People's Republic of China and meets with Mao Zedong.,[]
2494,d80236fb-1df0-46c3-9140-458b0d34653a,1995 Event 13,1995,1995,April 19: American terrorist Timothy McVeigh bombs the Alfred P. Murrah Federal Building in Oklahoma City.,[]
2495,d812a297-5379-4724-89f8-760a9cd6776c,1982 Event 5,1982,1982,June 11: Release date of Steven Spielberg's E.T. the Extra-Terrestrial.,[]
2496,d81b8b0c-762d-42ef-bf0b-31f52c5c6b0f,1970 Event 27,1970,1970,"Containerisation adopted globally, massively boosting global trade.",[]
2497,d822b565-171f-4601-bf34-f168d1df56ea,2010 Event 15,2010,2010,Burmese political prisoner Aung San Suu Kyi is released from house arrest.,[]
2498,d86ae20a-aeae-4b6d-9f3e-47fb5a3f2344,2004 Event 2,2004,2004,"February 4: Facebook is formed by Mark Zuckerberg, Andrew McCollum, Eduardo Saverin, Dustin Moskovitz, and Chris Hughes.",[]
2499,d8aa1873-3093-4f39-a378-2f9dc056fa8b,1651 Event 1,1651,1651,1651: English Civil War ends with the Parliamentarian victory at the Battle of Worcester.,[]
2500,d8b16f03-daaa-4281-bb8a-449efdc11dc6,2012 Event 5,2012,2012,April 12: King release Candy Crush Saga.,[]
2501,d8d30f1c-ee69-4a4a-8317-f7092afc3f45,1503 Event 1,1503,1503,1503: Spain defeats France at the Battle of Cerignola. Considered to be the first battle in history won by gunpowder small arms.,[]
2502,d8fccbb3-51b0-4d9a-b0c3-d4cc40fd9484,2021 Event 58,2021,2021,"September 15: A trilateral security pact between Australia, the United Kingdom, and the United States is formed, to counter the influence of China. This includes enabling Australia to build its first nuclear-powered submarine fleet.",[]
2503,d9002544-3946-421e-b2db-ba1c8d00a795,1795 Event 1,1795,1795,1795: Mohammad Khan Qajar razes Tbilisi to the ground.,[]
2504,d94aab85-9c86-457c-9a67-8ceda6aca173,1747 Event 1,1747,1747,1747: Ahmed Shah Durrani founds the Durrani Empire in modern-day Afghanistan.,[]
2505,d954ef32-a761-4003-8db9-f31eb0ac17b0,2011 Event 23,2011,2011,Bombings occur in Russia and Somalia.,[]
2506,d964d03d-090b-4e8b-b6b7-b99e6f52dc80,1605 Event 1,1605,1605,"1605: February, The VOC in alliance with Hitu prepare to attack a Portuguese fort in Ambon but the Portuguese surrender.&#91;1&#93;",[]
2507,d9a78231-2a07-4e83-8b11-656c235f983f,1634 Event 1,1634,1634,1634: Emperor Fasilides expels the Catholic Patriarch Afonso Mendes and several Jesuit missionaries from Ethiopia.,[]
2508,d9af6cc4-c636-4a72-89a6-567c882e6950,1521 Event 1,1521,1521,"1521: After building fortifications at Tuen Mun, the Portuguese attempt to invade Ming Dynasty China, but are expelled by Chinese naval forces.",[]
2509,d9b8673a-9cf9-4d86-9bae-b6bc7b9743f2,2016 Event 4,2016,2016,"April 3: Panama Papers, a leak of legal documents, reveals information of 214,888 offshore companies.",[]
2510,d9bc6e5e-6f21-4c9f-a127-38e2d178ea07,2018 Event 29,2018,2018,Jacob Zuma resigns as President of South Africa; Cyril Ramaphosa becomes President.,"[{'id': 'fb0574a2-b96a-4748-9db5-a4047b62113f', 'name': 'South Africa'}]"
2511,d9becf82-df7e-4491-9e9a-eb446ad65042,1461 Event 1,1461,1461,1461: The League of Mayapan disintegrates. The league is replaced by seventeen Kuchkabal.,[]
2512,d9e98756-5ba0-4e28-bd32-3aeda8b3d2df,1941 Event 2,1941,1941,June 25: Continuation War between Finland and the Soviet Union begins. Siege of Tobruk in North Africa is the first major defeat for Hitler's land forces.,[]
2513,d9efc413-5305-457e-8d7e-0563f7a0fa89,1979 Event 4,1979,1979,March 16: Central Treaty Organization dissolves.,[]
2514,d9f94e15-e2d9-4a86-be35-f19343e091c3,2006 Event 22,2006,2006,Nintendo launches the Wii.,[]
2515,d9fab77d-680b-485d-ab27-d93ca6787474,1998 Event 28,1998,1998,November 17: Release date of Nintendo's Game Boy Color handheld console in North America.,[]
2516,d9ff5a43-03ca-4485-8e08-bc54417b2e19,1954 Event 1,1954,1954,"April 12: The song Rock Around the Clock, by Bill Haley and His Comets, brings rock and roll to the American mainstream.",[]
2517,da189c9d-3bd4-4843-952a-b1e9a7814d1c,2002 Event 18,2002,2002,Switzerland joins the United Nations as the 190th member.,"[{'id': '68b688e3-a9e2-4d8f-865a-9d74ad2eebb8', 'name': 'Switzerland'}]"
2518,da6930ee-cc7c-4ba2-8edb-e90aad395485,1547 Event 1,1547,1547,"1547: Grand Prince Ivan the Terrible is crowned tsar of (All) Russia, thenceforth becoming the first Russian tsar.",[]
2519,da767181-cc23-451c-8050-178687342694,2019 Event 18,2019,2019,December 19: The Ampatuan brothers and 26 co-accused are convicted for the Maguindanao massacre case.,[]
2520,da79afd0-bc58-409d-a626-99338d629188,1960 Event 12,1960,1960,"October 12: Inejiro Asanuma, a Japanese socialist politician, is assassinated during a broadcast on TV.",[]
2521,da847338-07fc-42e9-ac2e-7706e15c56a8,1632 Event 1,1632,1632,"1632: Battle of Lützen, death of king of Sweden Gustav II Adolf.",[]
2522,dac3a81c-338f-4fe1-af9e-d401636c1c5b,2003 Event 13,2003,2003,"The last Volkswagen Beetle is made in Mexico, after 65 years in production.",[]
2523,daf09525-6803-4f3a-b435-2ecea091b6b5,1768 Event 1,1768,1768,1768: Imperial Leather commissioned by Count Orlov.,[]
2524,daf52156-cff5-4c53-8945-8b04ceb53929,1611 Event 1,1611,1611,1611: A Dutch trader is killed in Banjarmasin and the Dutch East India Trading Company sacks the city.,[]
2525,db29e2ff-9165-44f9-a3ef-74b576543bf8,1665 Event 1,1665,1665,1665: The Great Plague of London.,[]
2526,db5606df-2f81-4cd2-9559-4b712ba63c33,1937 Event 3,1937,1937,"July 7: Japanese invasion of China, and the beginning of World War II in the Far East.",[]
2527,db593ae4-a319-48cc-ac73-cbb1d5a67a43,1957 Event 8,1957,1957,December 20: First flight of the Boeing 707.,[]
2528,db5cc0c4-d2ff-4d45-b6bb-d1655e6aad67,1977 Event 16,1977,1977,October 19: Suicide of members of Baader-Meinhoff Group and murder of Hanns Martin Schleyer ends crisis in West Germany.,[]
2529,dbecc62d-e7f2-4de9-9c80-4b569198e9a8,2016 Event 36,2016,2016,Death and state funeral of Fidel Castro.,[]
2530,dbfeb139-88e3-418b-86c6-f62b771c2d35,1683 Event 1,1683,1683,1683: The Ottoman Empire is defeated in the second Siege of Vienna.,[]
2531,dc0ed2f8-8bd4-4307-a8d3-eab9b0c7d02a,1996 Event 6,1996,1996,"March 18: The Ozone Disco Club fire in Quezon City, Philippines, kills 162 people.",[]
2532,dc1c757b-dabb-4185-bda8-df47d4fe00de,2021 Event 68,2021,2021,"December 9: A truck crash in Chiapas, Mexico, kills 55 migrants who were being smuggled in it from Guatemala through Mexico to its border with the United States.","[{'id': '708be834-5727-488b-b7e6-5650313758c5', 'name': 'Mexico'}, {'id': '51f68ffc-dde8-4deb-b957-4d9841c6a399', 'name': 'Guatemala'}]"
2533,dc221f13-c028-449d-bbda-8f91e6b576ad,1909 Event 4,1909,1909,April: Bosnian crisis ends with Austria-Hungary's annexation of Bosnia and Herzegovina.,"[{'id': '0eb857fa-3b76-4b74-8eab-5e472b9cc2cb', 'name': 'Bosnia and Herzegovina'}]"
2534,dc4774e3-ea41-414a-b271-6b3600dc9e48,1989 Event 18,1989,1989,September 22: The first episode of Baywatch airs on NBC.,[]
2535,dc47ef27-21c9-487a-9b89-49f2717797f4,2021 Event 25,2021,2021,"April 15: Scientists announce they successfully injected human stem cells into the embryos of monkeys, creating chimera-embryos.",[]
2536,dc4e30cc-ea11-40f9-8d93-5d05b8daf8b0,1901 Event 4,1901,1901,June: Emily Hobhouse reports on the terrible conditions in the 45 British concentration camps for Boer women and children in South Africa.,[]
2537,dc6c04be-7a1c-4967-bf63-d13cbcc26a8b,1995 Event 22,1995,1995,September 9: Release date of the PlayStation in North America.,[]
2538,dc6cbe6b-ff2c-4a75-9dd0-e981dd5eaccd,2021 Event 46,2021,2021,"July 19: Blue Origin successfully conducts its first human test flight, with a reusable New Shepard rocket delivering four crew members into space including its founder Jeff Bezos.",[]
2539,dc90a343-5436-4693-8574-d3e938041fc3,1697 Event 1,1697,1697,1696–1697: Famine in Finland wipes out almost one-third of the population.&#91;8&#93;,[]
2540,dc971972-1940-4b0b-b862-15fc90474fca,2019 Event 12,2019,2019,September 18: PMA Cadet 4th class Darwin Dormitorio was killed as a result of hazing inside the campus at the hands of his fellow cadets.,[]
2541,dca2b4e5-1c0f-4565-891f-007684c2cbd3,1975 Event 6,1975,1975,April 30: The Fall of Saigon ends the Vietnam War.,[]
2542,dcab8c7f-47e4-4623-a32a-266c0db69d91,2012 Event 25,2012,2012,"The 2012 Summer Olympics was hosted in London, United Kingdom.",[]
2543,dcbcfc86-59b8-4b52-ab8d-48b9c90a643a,1888 Event 1,1888,1888,"Schoolhouse Blizzard devastates the Dakota Territory in the US killing 235 people, many of them children coming home from school",[]
2544,dcc95578-5706-4054-9567-2f3ee7559952,1748 Event 1,1748,1748,1740–1748: War of the Austrian Succession.,[]
2545,dcfb67c9-c47d-4d71-9a35-127d6f73f123,1513 Event 1,1513,1513,"1513: Machiavelli writes The Prince, a treatise about political philosophy",[]
2546,dd160f0b-6dd8-4f0f-b39a-c7daca31dbe1,2020 Event 56,2020,2020,November 19,[]
2547,dd31bbb3-15f5-41db-bc2f-d56afb88b4cf,1955 Event 12,1955,1955,"After winning the power struggle that followed Stalin's death two years earlier, Nikita Khrushchev assumes control of the Soviet Union.",[]
2548,dd5d4783-1a8a-433d-805b-8aecd95a70e0,2011 Event 4,2011,2011,May 2: Osama bin Laden is shot dead by United States Navy SEALs in Pakistan.,[]
2549,dd6d38c8-d6cb-466f-a055-4350fc6cde59,1772 Event 1,1772,1772,1772: Reformer Johann Friedrich Struensee executed in Denmark.,[]
2550,dd903695-196d-4eb6-8195-326a575b1774,1914 Event 1,1914,1914,"June 28: Gavrilo Princip assassinates Archduke Franz Ferdinand of Austria in Sarajevo, triggering the start of World War I.",[]
2551,dd9756af-7cbf-420c-9722-39a718bc94ff,1874 Event 1,1874,1874,1874–1875: First Republic in Spain.,[]
2552,ddac4902-7dbb-4c2a-ae03-6ca74e7c3ac9,1694 Event 1,1694,1694,1694: The Bank of England is established.,[]
2553,ddbbe9b7-04ec-46f1-a4b4-a81cabefe47d,2021 Event 41,2021,2021,"June 24: The Champlain Towers South apartment in Surfside, Florida, suddenly collapsed, resulted 98 people dead and 97 missing.",[]
2554,ddc73421-c82f-447a-9246-2e1797c826d5,1532 Event 1,1532,1532,"1532: Foundation of São Vicente, the first permanent Portuguese settlement in the Americas.",[]
2555,ddccdd41-9ea9-43cf-a64a-eb43cf249274,1992 Event 14,1992,1992,October 1: Cartoon Network first began broadcasting.,[]
2556,dddc0413-96e2-4c6f-aae0-9ff2c89ab47f,1986 Event 9,1986,1986,October 11 – October 12: A breakthrough in nuclear arms control at the Reykjavík Summit.,[]
2557,dde7a0a5-aa7a-4afb-9c9e-bfa2ac24373a,1909 Event 1,1909,1909,March 4: William Howard Taft is inaugurated as President of the United States; deep divisions in his Republican Party over tariffs.,[]
2558,ddfa8d20-b673-497b-8d8f-b6c43a21d46b,1980 Event 14,1980,1980,November 13: Voyager 1 takes the first close-up pictures of Saturn.,[]
2559,de0c7cc7-f0a6-4f8c-bf7d-c56208e7ef49,1981 Event 14,1981,1981,August 1: Launch of MTV.,[]
2560,de2794a2-68b2-49e0-bfc0-520dabba607f,1504 Event 1,1504,1504,"1504: A period of drought, with famine in all of Spain.",[]
2561,de29d4cb-c145-43c3-962b-4e6b3655f4fa,1792 Event 1,1792,1792,"1792: March, Hamengkubuwana I dies.&#91;21&#93;",[]
2562,de4b344c-b739-4673-9299-f9367cee6c33,1986 Event 5,1986,1986,"February 28: Assassination of Olof Palme, Prime Minister of Sweden.",[]
2563,de642cfb-d29c-4ac2-ba38-c72445dd9a85,1985 Event 6,1985,1985,July 13: Live Aid.,[]
2564,de84e975-2db9-4b00-90a5-f3a8e3fa8be5,1657 Event 1,1657,1657,1648–1657: The Khmelnytsky Uprising – a Cossack rebellion in Ukraine which turned into a Ukrainian war of liberation from Poland.,[]
2565,de922b29-0a02-4fc7-8260-2f56c3a2859a,1657 Event 1,1657,1657,1657: Birth of Chhatrapati Sambhaji Maharaj,[]
2566,de923c9e-1571-4f7f-a58f-0ebbff51af01,1989 Event 19,1989,1989,"October 17: The 6.9 .mw-parser-output .tooltip-dotted{border-bottom:1px dotted;cursor:help}Mw Loma Prieta earthquake shakes the San Francisco Bay Area and the Central Coast, killing 63.",[]
2567,deb06210-10f4-461c-8dc1-955a63020b12,1670 Event 1,1670,1670,1670: The city of Charleston is founded in present-day South Carolina.,[]
2568,deb52211-8e11-438b-bdec-18d11acba666,1546 Event 1,1546,1546,"1546: Francis Xavier works among the peoples of Ambon, Ternate and Morotai (Moro) laying the foundations for a permanent mission. (to 1547)",[]
2569,deb595ac-1a98-4c87-9cca-77255c228f2c,2014 Event 19,2014,2014,Yeonmi Park delivers an emotional speech at the 2014 One Young World Summit.,[]
2570,debf4e44-6207-4f47-a500-da90e1f78032,1989 Event 5,1989,1989,February 14: Fatwa issued against Salman Rushdie.,[]
2571,decd6dd4-6588-473f-b3ea-484755ef3058,1622 Event 1,1622,1622,"1622: Jamestown massacre: Algonquian natives kill 347 English settlers outside Jamestown, Virginia (one-third of the colony's population) and burn the Henricus settlement.",[]
2572,dedf7f60-0bff-4926-9caa-9b01c43d729f,1955 Event 11,1955,1955,"September 30: Death of James Dean, American actor.",[]
2573,df03b628-4e97-43aa-ab88-c23c8e6e02fc,2022 Event 11,2022,2022,"February 4–20: The 2022 Winter Olympics are held in Beijing, China, making it the first city ever to host both the Summer Olympics and Winter Olympics.&#91;24&#93;",[]
2574,df042b6c-1eec-4324-b099-b03b2b1962d4,1965 Event 3,1965,1965,"March 17: The Voting Rights Act of 1965, inspired by the Selma to Montgomery marches.",[]
2575,df0f1143-60f1-48c8-8442-ee63e3b7231c,2021 Event 18,2021,2021,March 19: North Korea severs diplomatic ties with Malaysia due to a Malaysian court's ruling that a North Korean citizen could be extradited to the United States to face money-laundering charges.,[]
2576,df29620a-20fc-4501-882b-ff164060d2f4,1736 Event 1,1736,1736,1501: Safavid dynasty reunifies Iran and rules over it until 1736. Safavids adopt a Shia branch of Islam.&#91;4&#93;,[]
2577,df2c72b9-5aa9-4968-a220-0e97aa613a71,2022 Event 4,2022,2022,Sri Lankan protests,"[{'id': '635ef1a4-7a9b-4bb9-9652-b67726528948', 'name': 'Sri Lanka'}]"
2578,df72af40-4271-45ab-8b9e-e3aafbbfad89,2002 Event 12,2002,2002,September 23: Mozilla Firefox is released.,[]
2579,df7dcb1d-9e00-462b-9202-5da42c95dcd4,1808 Event 1,1808,1808,1808–1809: Russia conquers Finland from Sweden in the Finnish War.,[]
2580,df850b6e-cfc5-4367-bada-6b4bd50f90e5,1521 Event 1,1521,1521,1521: Philippines encountered by Ferdinand Magellan. He was later killed in the Battle of Mactan in central Philippines in the same year.,[]
2581,dfa57285-3a4a-4cc1-b16f-f1d1030dd27e,1903 Event 4,1903,1903,August 4: Pius X becomes Pope.,[]
2582,dfaf7a78-d64e-469e-a650-74ca98cdae14,2005 Event 13,2005,2005,"July 26 – 27: Floods in Maharashtra, India over 1000 peoples died.",[]
2583,dfb07791-0d64-4fc2-82a0-345711bd9948,2019 Event 6,2019,2019,Fossil fragments found in the Callao Cave in the Philippines reveal the existence of the Homo luzonensis species of humans.,[]
2584,dfb576bb-3629-4424-91d6-a28087b0bf53,1543 Event 1,1543,1543,1543: Ethiopian/Portuguese troops decisively defeat the Adal-Ottoman Muslim army led by Imam Ahmad Gragn at the Battle of Wayna Daga; Imam Ahmad Gragn is killed at this battle.,[]
2585,dfe4efa6-b72a-46da-b62a-83551d373dab,1722 Event 1,1722,1722,1722: Kangxi Emperor of China dies.,[]
2586,dffa42bf-ecd6-40b9-a126-80e14a48c5e2,2006 Event 10,2006,2006,August 11: Guimaras oil spill.,[]
2587,e02814bb-e5fd-4de5-bafb-bb37d56cd32c,1776 Event 1,1776,1776,1776: The United States Declaration of Independence is adopted by the Continental Congress in Philadelphia.,[]
2588,e0379443-2042-4519-80a3-eddcbef1421f,1522 Event 1,1522,1522,1522: Rhodes falls to the Ottomans of Suleiman the Magnificent.&#91;10&#93;  Sack of Rome by Charles V forces,[]
2589,e0426e5f-1ea8-45ad-8260-dff21ff5a0fe,1998 Event 29,1998,1998,"November 20: A Russian Proton rocket is launched from the Baikonur Cosmodrome in Kazakhstan, carrying the first segment of the International Space Station, the 21-ton Zarya Module.",[]
2590,e04d5745-4e08-4a51-92bd-703ea108e12e,1987 Event 18,1987,1987,December 9: Windows 2.0 released.,[]
2591,e059484c-f091-4e06-b590-a45701994c78,1717 Event 1,1717,1717,"1717: The Netherlands, Britain and France sign the Triple Alliance.",[]
2592,e0670599-e5f0-47a8-b326-a0f4c45c8159,1932 Event 8,1932,1932,Third Round Table Conference.,[]
2593,e08fe598-d30d-432a-8177-143e29b78784,1776 Event 1,1776,1776,1776: Adam Smith publishes The Wealth of Nations.,[]
2594,e095bdf3-9120-44ef-8b81-f7f1ba9af6ee,1988 Event 18,1988,1988,"Invasive species, Zebra mussels, found in the Great Lakes system.",[]
2595,e095d71c-9dd9-4849-bdac-050f7027cc05,1940 Event 2,1940,1940,February 7: Release date of Disney's Pinocchio.,[]
2596,e0d0b820-9000-4fc1-a0f4-b394c59d423e,1919 Event 4,1919,1919,March 2: Comintern established in the Kremlin to coordinate Communist parties worldwide.,[]
2597,e0d9998e-2846-4ae9-b09a-dd17897d9d19,1941 Event 8,1941,1941,December 7: The Japanese Attack on Pearl Harbor leads to the USA joining World War II.,[]
2598,e0ddf1d3-0be5-43fc-a102-2af7d662a3db,1492 Event 1,1492,1492,1492: Boabdil's surrender of Granada marks the end of the Spanish Reconquista and Al-Andalus.,[]
2599,e0df658e-2880-454f-89d7-ce4580f314ec,1962 Event 4,1962,1962,August: Marvel's Amazing Fantasy#15 marks the first appearance of Spider-Man in comics.,[]
2600,e0f9326b-5fca-4333-81e7-17d926fad36e,1875 Event 1,1875,1875,1875–1900: 26 million Indians perish in India due to famine.,[]
2601,e12b2ea8-b6e7-4c10-a3fc-70bbbd69bf61,1557 Event 1,1557,1557,"1557: The Ottomans capture Massawa, all but isolating Ethiopia from the rest of the world.",[]
2602,e130b996-8db4-428d-a6e8-2b7040bb6a20,1541 Event 1,1541,1541,1541: An Algerian military campaign by Charles V of Spain (Habsburg) is unsuccessful.,[]
2603,e143e6b2-722f-4a47-bd5d-346bed2d9c3b,1982 Event 6,1982,1982,September 14: Princess Grace of Monaco dies following a car accident.,"[{'id': 'c67fdb29-276b-4190-9c35-f876e910cb0a', 'name': 'Monaco'}]"
2604,e15667a9-c8de-47f2-b207-676350a1f6bd,1903 Event 3,1903,1903,July – August: In Russia the Bolsheviks and the Mensheviks form from the breakup of the Russian Social Democratic Labor Party.,[]
2605,e16676f1-5da4-40fc-b03d-f1e4ba119e39,2019 Event 19,2019,2019,December 24: 20 people are killed and thousands are left homeless by Typhoon Phanfone in the Philippines.,[]
2606,e1675caa-a90f-48e7-be84-a6617bb976ad,2020 Event 1,2020,2020,January 3: Qasem Soleimani is targeted and killed at Baghdad International Airport.,[]
2607,e16e2e55-1d2c-4b7c-a5b9-a1b9cb9e40df,2006 Event 24,2006,2006,Italy wins 2006 FIFA World Cup.,[]
2608,e1716583-0cdc-4e2a-adb8-4c369e9c9ea5,1987 Event 5,1987,1987,September: Release date of the Master System video game console in North America.,[]
2609,e182bdb0-a4a9-485a-bd74-c002baabf8d6,1939 Event 10,1939,1939,December 15: Release date of Gone with the Wind.,[]
2610,e1897965-5063-4484-91a9-f1d2f4d7a52d,1975 Event 1,1975,1975,"January: Altair 8800, the first commercially successful personal computer, is released.",[]
2611,e18ccc40-55e7-4ec2-9b4d-7146f9292aed,1682 Event 1,1682,1682,1682: Chateau de Versailles becomes the primary royal residence of Louis XIV; Saint-Gobain produced glass for the Hall of Mirrors.,[]
2612,e1a5aa72-b3eb-4f6e-a18e-36dd105f2150,1991 Event 15,1991,1991,The world's first GSM telephone call is made in Finland.,[]
2613,e1c66933-b43a-4446-93f2-55aadd62c6fa,2020 Event 58,2020,2020,Shuggie Bain by Douglas Stuart wins the 2020 Booker Prize.,[]
2614,e1cc171a-e456-4d78-afa8-cf1b867ba7b4,1985 Event 10,1985,1985,"October 1: Release date of the Macintosh 128K, the first successful mass-market personal computer to feature a graphical user interface, built-in screen, and mouse.",[]
2615,e1d95d8c-ef3c-4ae0-b9d2-920a8318a9b1,1962 Event 6,1962,1962,"September 26: A coup ends the Mutawakkilite Kingdom of Yemen, establishing the Yemen Arab Republic and starting the North Yemen Civil War.",[]
2616,e1ef9a13-5cb2-4b0f-ba50-0cd9af8e6f23,1500 Event 1,1500,1500,1500: Portuguese navigator Pedro Álvares Cabral claims Brazil for Portugal.,[]
2617,e1f86261-9b9b-4f9b-8eb2-cec1d690aad1,1565 Event 1,1565,1565,1565: Royal Exchange is founded by Thomas Gresham.,[]
